Column,Age,Country Code,Sex,Religion,,
Meaning,Years,,"1=Male
2=Female","0=No denomination
1=Roman Catholic
2=Protestant
3=Orthodox
4=Jew
5=Muslim
6=Hindu
7=Buddhist
8=Other","1=Urban
2=Rural",
D_INTERVIEW,Q262,Q266,Q260,Q289,H_URBRURAL,ISO3_Code
20070745,60,152,2,1,1,CHL
20070746,53,250,2,1,1,FRA
20070747,53,20,2,1,1,AND
20070748,52,250,2,1,1,FRA
20070749,25,620,2,0,1,PRT
20070750,46,20,2,0,1,AND
20070751,76,724,2,1,1,ESP
20070752,50,724,2,0,1,ESP
20070753,62,724,2,1,1,ESP
20070754,58,620,1,1,1,PRT
20070755,32,20,2,0,1,AND
20070756,24,724,2,1,1,ESP
20070757,58,724,1,0,1,ESP
20070758,27,20,1,0,1,AND
20070759,33,20,1,0,1,AND
20070760,41,20,2,1,1,AND
20070761,33,620,1,1,1,PRT
20070762,45,250,1,0,1,FRA
20070763,34,724,2,0,1,ESP
20070764,29,20,1,1,1,AND
20070765,37,250,1,1,1,FRA
20070766,53,20,1,0,1,AND
20070767,33,20,1,0,2,AND
20070768,39,724,1,0,1,ESP
20070769,33,504,1,5,1,MAR
20070770,35,620,1,1,1,PRT
20070771,36,214,1,0,1,DOM
20070772,24,20,1,0,1,AND
20070773,44,20,1,1,1,AND
20070774,40,20,1,0,1,AND
20070775,32,620,1,0,1,PRT
20070776,58,604,1,1,1,PER
20070777,28,620,1,1,1,PRT
20070778,49,724,1,0,1,ESP
20070779,35,20,1,1,1,AND
20070780,72,724,1,1,1,ESP
20070781,28,20,1,0,1,AND
20070782,31,620,1,0,1,PRT
20070783,34,620,1,1,1,PRT
20070784,36,620,1,1,1,PRT
20070785,43,620,1,1,1,PRT
20070786,70,724,1,0,1,ESP
20070787,71,724,1,1,1,ESP
20070788,55,724,2,0,1,ESP
20070789,71,724,1,1,1,ESP
20070790,72,724,1,1,1,ESP
20070791,56,724,2,1,1,ESP
20070792,35,32,2,1,1,ARG
20070793,64,724,2,1,1,ESP
20070794,67,20,1,1,1,AND
20070795,62,724,1,1,1,ESP
20070796,45,20,1,1,1,AND
20070797,33,20,1,1,1,AND
20070798,64,724,1,1,1,ESP
20070799,73,20,1,1,1,AND
20070800,59,76,2,2,1,BRA
20070801,53,604,1,1,1,PER
20070802,48,20,2,1,1,AND
20070803,22,724,2,0,1,ESP
20070804,29,20,2,0,1,AND
20070805,33,724,2,1,1,ESP
20070806,53,32,1,1,1,ARG
20070807,69,826,1,0,2,GBR
20070808,60,20,1,1,1,AND
20070809,66,56,2,1,1,BEL
20070810,81,724,1,1,1,ESP
20070811,74,250,1,1,2,FRA
20070812,81,788,1,1,1,TUN
20070813,22,20,1,1,1,AND
20070814,44,724,1,1,1,ESP
20070815,43,20,2,1,1,AND
20070816,58,20,2,1,1,AND
20070817,62,724,2,1,1,ESP
20070818,38,620,2,1,1,PRT
20070819,43,620,2,1,1,PRT
20070820,75,826,2,1,1,GBR
20070821,47,616,2,1,1,POL
20070822,24,724,1,0,1,ESP
20070823,57,724,1,1,1,ESP
20070824,28,724,2,0,1,ESP
20070825,30,724,2,1,1,ESP
20070826,35,724,2,1,1,ESP
20070827,36,724,2,1,1,ESP
20070828,46,724,2,1,1,ESP
20070829,34,724,2,1,1,ESP
20070830,32,20,1,1,1,AND
20070831,18,20,1,1,1,AND
20070832,40,724,1,1,1,ESP
20070833,45,608,1,1,1,PHL
20070834,25,170,1,1,1,COL
20070835,38,214,1,1,1,DOM
20070836,54,620,1,1,1,PRT
20070837,22,20,1,1,1,AND
20070838,24,724,1,0,1,ESP
20070839,78,724,1,1,1,ESP
20070840,33,724,1,1,1,ESP
20070841,22,20,1,1,1,AND
20070842,39,356,1,6,1,IND
20070843,55,620,1,1,1,PRT
20070844,55,20,1,1,1,AND
20070845,32,156,1,7,1,CHN
20070846,40,20,1,1,1,AND
20070847,54,620,1,1,1,PRT
20070848,41,20,1,0,1,AND
20070849,38,20,1,1,1,AND
20070850,27,724,1,1,1,ESP
20070851,33,724,1,1,1,ESP
20070852,74,724,2,1,1,ESP
20070853,62,620,1,1,1,PRT
20070854,36,20,2,0,1,AND
20070855,48,724,2,0,1,ESP
20070856,41,20,2,1,1,AND
20070857,38,724,1,0,1,ESP
20070858,49,724,1,0,1,ESP
20070859,52,20,1,1,2,AND
20070860,51,20,2,0,2,AND
20070861,27,20,1,0,1,AND
20070862,36,20,1,0,1,AND
20070863,26,20,2,0,1,AND
20070864,40,250,2,0,1,FRA
20070865,48,724,1,0,1,ESP
20070866,63,20,1,1,1,AND
20070867,30,20,1,6,2,AND
20070868,38,250,1,0,1,FRA
20070869,58,20,1,0,1,AND
20070870,52,620,1,1,1,PRT
20070871,30,152,2,1,2,CHL
20070872,20,20,1,1,1,AND
20070873,30,20,1,1,1,AND
20070874,56,218,1,1,1,ECU
20070875,47,620,1,1,1,PRT
20070876,55,20,2,1,1,AND
20070877,42,20,2,1,1,AND
20070878,28,20,2,7,2,AND
20070879,47,250,1,0,1,FRA
20070880,40,20,2,1,1,AND
20070881,37,620,1,3,1,PRT
20070882,32,620,1,1,1,PRT
20070883,42,620,1,1,1,PRT
20070884,45,586,1,6,1,PAK
20070885,49,586,1,6,1,PAK
20070886,45,152,2,1,1,CHL
20070887,45,20,2,1,1,AND
20070888,26,20,1,1,2,AND
20070889,68,372,2,1,1,IRL
20070890,35,724,1,1,2,ESP
20070891,27,20,1,0,1,AND
20070892,21,20,1,0,1,AND
20070893,55,724,2,1,1,ESP
20070894,80,724,2,1,1,ESP
20070895,66,724,2,1,1,ESP
20070896,69,724,2,1,1,ESP
20070897,39,20,2,0,1,AND
20070898,86,724,2,1,1,ESP
20070899,29,20,1,0,1,AND
20070900,56,724,1,1,1,ESP
20070901,56,724,1,1,1,ESP
20070902,60,250,1,0,1,FRA
20070903,40,858,2,0,1,URY
20070904,27,724,2,1,1,ESP
20070905,48,20,1,0,1,AND
20070906,53,20,1,1,1,AND
20070907,76,724,1,1,1,ESP
20070908,40,20,2,0,1,AND
20070909,51,724,2,1,1,ESP
20070910,57,20,1,1,1,AND
20070911,24,620,1,0,1,PRT
20070912,36,724,2,1,1,ESP
20070913,28,20,2,0,1,AND
20070914,77,250,2,0,1,FRA
20070915,45,250,1,0,1,FRA
20070916,39,250,1,0,1,FRA
20070917,45,250,1,2,1,FRA
20070918,51,250,1,1,1,FRA
20070919,67,250,1,0,1,FRA
20070920,61,250,1,0,1,FRA
20070921,52,620,1,0,1,PRT
20070922,68,356,1,6,1,IND
20070923,55,250,2,1,1,FRA
20070924,73,20,1,1,1,AND
20070925,69,724,1,1,1,ESP
20070926,84,724,1,1,1,ESP
20070927,31,20,1,0,1,AND
20070928,64,724,1,1,2,ESP
20070929,60,724,2,0,1,ESP
20070930,34,20,1,1,1,AND
20070931,43,724,1,1,1,ESP
20070932,45,20,1,1,1,AND
20070933,38,20,1,1,1,AND
20070934,61,724,2,1,1,ESP
20070935,70,724,1,1,1,ESP
20070936,61,20,1,1,1,AND
20070937,63,20,1,1,1,AND
20070938,74,724,1,1,2,ESP
20070939,47,250,2,1,1,FRA
20070940,53,250,2,1,1,FRA
20070941,90,826,1,1,1,GBR
20070942,88,724,1,1,1,ESP
20070943,21,724,1,0,1,ESP
20070944,47,620,1,1,1,PRT
20070945,42,620,1,0,1,PRT
20070946,71,20,1,1,1,AND
20070947,86,724,1,1,1,ESP
20070948,73,20,1,1,1,AND
20070949,87,20,1,1,2,AND
20070950,78,20,1,1,1,AND
20070951,74,20,1,1,1,AND
20070952,66,724,1,1,2,ESP
20070953,80,20,1,1,2,AND
20070954,73,724,1,1,1,ESP
20070955,60,724,1,1,1,ESP
20070956,61,20,1,0,1,AND
20070957,68,20,1,1,1,AND
20070958,32,20,1,1,1,AND
20070959,47,20,1,1,1,AND
20070960,70,724,1,1,1,ESP
20070961,87,724,1,1,1,ESP
20070962,88,20,1,1,1,AND
20070963,73,724,1,1,1,ESP
20070964,61,724,1,1,1,ESP
20070965,66,724,1,1,1,ESP
20070966,77,20,1,0,1,AND
20070967,72,20,2,1,1,AND
20070968,70,20,2,1,1,AND
20070969,19,804,2,0,1,UKR
20070970,44,724,2,0,2,ESP
20070971,53,724,1,0,1,ESP
20070972,43,170,2,1,1,COL
20070973,28,20,1,0,1,AND
20070974,54,620,2,1,1,PRT
20070975,41,620,2,1,1,PRT
20070976,32,643,2,3,1,RUS
20070977,58,643,2,3,1,RUS
20070978,56,620,1,1,1,PRT
20070979,58,620,1,1,1,PRT
20070980,46,724,1,1,1,ESP
20070981,52,724,2,1,1,ESP
20070982,56,620,1,1,1,PRT
20070983,42,620,1,1,1,PRT
20070984,31,20,2,1,1,AND
20070985,27,724,2,1,1,ESP
20070986,66,858,2,1,1,URY
20070987,21,20,1,0,1,AND
20070988,35,192,1,9,1,CUB
20070989,57,724,2,0,1,ESP
20070990,55,724,1,1,1,ESP
20070991,62,32,1,1,1,ARG
20070992,56,724,1,0,1,ESP
20070993,56,724,2,1,1,ESP
20070994,39,724,1,0,1,ESP
20070995,43,620,1,1,1,PRT
20070996,69,724,1,0,1,ESP
20070997,63,724,1,0,1,ESP
20070998,26,724,1,0,1,ESP
20070999,40,724,1,1,1,ESP
20071000,23,20,1,0,1,AND
20071001,56,20,2,0,1,AND
20071002,70,724,2,1,2,ESP
20071003,60,250,1,0,1,FRA
20071004,70,250,1,1,1,FRA
32070001,50,32,1,1,1,ARG
32070002,34,32,2,0,1,ARG
32070003,35,32,1,1,1,ARG
32070004,71,32,2,1,1,ARG
32070005,37,32,2,1,1,ARG
32070006,58,32,2,1,1,ARG
32070007,32,32,1,1,1,ARG
32070008,34,858,2,1,1,URY
32070009,65,32,1,1,1,ARG
32070010,27,32,1,-2,1,ARG
32070011,40,32,2,1,1,ARG
32070012,44,32,1,0,1,ARG
32070013,21,32,2,0,1,ARG
32070014,21,32,1,0,1,ARG
32070015,71,32,2,1,1,ARG
32070016,33,32,1,1,1,ARG
32070017,61,32,2,1,1,ARG
32070018,41,32,1,1,1,ARG
32070019,64,32,1,1,1,ARG
32070020,30,32,2,0,1,ARG
32070021,69,32,2,1,1,ARG
32070022,87,32,1,0,1,ARG
32070023,31,32,2,1,1,ARG
32070024,56,32,2,1,1,ARG
32070025,51,32,1,0,1,ARG
32070026,31,858,1,9,1,URY
32070027,33,32,2,1,1,ARG
32070028,55,32,1,5,1,ARG
32070029,42,32,2,2,1,ARG
32070030,52,32,2,1,1,ARG
32070031,27,32,1,0,1,ARG
32070032,21,32,2,0,1,ARG
32070033,21,32,1,4,1,ARG
32070034,43,32,2,0,1,ARG
32070035,47,32,1,0,1,ARG
32070036,70,32,2,1,1,ARG
32070037,35,32,2,0,1,ARG
32070038,24,32,1,0,1,ARG
32070039,19,32,2,0,1,ARG
32070040,35,32,1,0,1,ARG
32070041,61,32,1,1,1,ARG
32070042,81,32,1,1,1,ARG
32070043,57,-2,2,1,1,
32070044,72,32,2,1,1,ARG
32070045,21,32,2,1,1,ARG
32070046,27,32,1,1,1,ARG
32070047,48,32,2,0,1,ARG
32070048,48,32,2,1,1,ARG
32070049,40,32,1,1,1,ARG
32070050,54,32,2,0,1,ARG
32070051,35,600,2,0,1,PRY
32070052,42,32,2,1,1,ARG
32070053,18,32,1,9,1,ARG
32070054,36,600,2,0,1,PRY
32070055,20,600,1,0,1,PRY
32070056,34,32,2,1,1,ARG
32070057,70,32,2,1,1,ARG
32070058,48,-2,2,1,1,
32070059,55,32,1,1,1,ARG
32070060,24,32,1,1,1,ARG
32070061,40,32,2,1,1,ARG
32070062,24,32,2,1,1,ARG
32070063,92,32,2,1,1,ARG
32070064,19,32,1,1,1,ARG
32070065,35,32,1,0,1,ARG
32070066,53,32,2,1,1,ARG
32070067,67,32,2,1,1,ARG
32070068,93,32,2,1,1,ARG
32070069,26,600,1,1,1,PRY
32070070,50,32,2,1,1,ARG
32070071,20,32,2,1,1,ARG
32070072,50,32,2,1,1,ARG
32070073,59,32,1,1,1,ARG
32070074,30,32,1,0,1,ARG
32070075,66,32,2,1,1,ARG
32070076,47,32,2,0,1,ARG
32070077,82,32,2,1,1,ARG
32070078,18,32,1,0,1,ARG
32070079,40,32,2,1,1,ARG
32070080,47,32,1,0,1,ARG
32070081,49,32,2,7,1,ARG
32070082,57,32,1,0,1,ARG
32070083,21,32,2,1,1,ARG
32070084,60,32,2,0,1,ARG
32070085,30,32,2,0,1,ARG
32070086,45,32,1,1,1,ARG
32070087,62,32,1,0,1,ARG
32070088,24,32,2,0,1,ARG
32070089,24,32,2,1,1,ARG
32070090,49,604,2,1,1,PER
32070091,63,32,1,0,1,ARG
32070092,19,32,1,0,1,ARG
32070093,69,32,2,0,1,ARG
32070094,37,32,2,1,1,ARG
32070095,29,32,2,0,1,ARG
32070096,60,32,1,1,1,ARG
32070097,59,858,2,1,1,URY
32070098,56,32,2,1,1,ARG
32070099,27,32,1,1,1,ARG
32070100,33,32,2,1,1,ARG
32070101,44,32,2,1,1,ARG
32070102,22,32,2,1,1,ARG
32070103,47,32,1,0,1,ARG
32070104,67,32,2,1,1,ARG
32070105,40,32,1,1,1,ARG
32070106,18,32,2,1,1,ARG
32070107,62,32,1,1,1,ARG
32070108,60,32,1,2,1,ARG
32070109,65,32,2,1,1,ARG
32070110,21,32,1,1,1,ARG
32070111,65,32,1,1,1,ARG
32070112,25,32,2,1,1,ARG
32070113,75,32,2,1,1,ARG
32070114,26,32,1,1,1,ARG
32070115,70,32,2,1,1,ARG
32070116,34,32,2,0,1,ARG
32070117,67,32,1,0,1,ARG
32070118,37,32,2,1,1,ARG
32070119,28,32,1,0,1,ARG
32070120,36,32,1,1,1,ARG
32070121,48,32,1,1,1,ARG
32070122,24,32,1,1,1,ARG
32070123,45,32,1,1,1,ARG
32070124,40,32,2,1,1,ARG
32070125,60,32,1,1,1,ARG
32070126,23,32,2,1,1,ARG
32070127,63,32,2,1,1,ARG
32070128,34,32,2,0,1,ARG
32070129,49,32,2,0,1,ARG
32070130,31,32,1,0,1,ARG
32070131,25,32,1,1,1,ARG
32070132,28,32,1,0,1,ARG
32070133,45,32,2,1,1,ARG
32070134,73,32,1,1,1,ARG
32070135,42,32,1,1,1,ARG
32070136,42,32,1,0,1,ARG
32070137,35,32,2,0,1,ARG
32070138,45,32,1,9,1,ARG
32070139,85,32,2,9,1,ARG
32070140,34,32,2,0,1,ARG
32070141,84,32,1,1,1,ARG
32070142,18,32,1,1,1,ARG
32070143,66,32,1,1,1,ARG
32070144,19,32,2,0,1,ARG
32070145,46,32,2,1,1,ARG
32070146,65,32,2,1,1,ARG
32070147,39,32,1,0,1,ARG
32070148,50,32,1,0,1,ARG
32070149,40,32,2,1,1,ARG
32070150,36,32,2,1,1,ARG
32070151,33,32,1,0,1,ARG
32070152,28,32,2,1,1,ARG
32070153,44,32,2,0,1,ARG
32070154,61,32,1,0,1,ARG
32070155,62,32,2,0,1,ARG
32070156,40,32,1,0,1,ARG
32070157,35,32,2,0,1,ARG
32070158,74,32,1,1,1,ARG
32070159,50,32,2,1,1,ARG
32070160,70,32,2,1,1,ARG
32070161,58,32,2,1,1,ARG
32070162,29,68,2,1,1,BOL
32070163,56,32,1,1,1,ARG
32070164,49,32,2,1,1,ARG
32070165,48,32,1,1,1,ARG
32070166,63,32,1,1,1,ARG
32070167,21,32,1,0,1,ARG
32070168,45,32,2,1,1,ARG
32070169,19,32,2,0,1,ARG
32070170,24,32,2,1,1,ARG
32070171,31,32,2,0,1,ARG
32070172,60,724,2,9,1,ESP
32070173,20,32,1,0,1,ARG
32070174,30,32,1,9,1,ARG
32070175,80,32,1,1,1,ARG
32070176,65,32,1,0,1,ARG
32070177,30,32,1,1,1,ARG
32070178,69,32,1,1,1,ARG
32070179,66,32,1,1,1,ARG
32070180,66,32,2,1,1,ARG
32070181,25,32,2,1,1,ARG
32070182,28,32,1,1,1,ARG
32070183,65,32,1,0,1,ARG
32070184,56,32,1,1,1,ARG
32070185,51,32,2,1,1,ARG
32070186,25,32,2,0,1,ARG
32070187,65,32,1,0,1,ARG
32070188,31,32,1,7,1,ARG
32070189,40,32,1,0,1,ARG
32070190,64,32,2,0,1,ARG
32070191,20,32,1,1,1,ARG
32070192,20,32,2,1,1,ARG
32070193,46,32,1,0,1,ARG
32070194,39,32,2,1,1,ARG
32070195,70,32,2,1,1,ARG
32070196,44,32,2,1,1,ARG
32070197,21,32,1,0,1,ARG
32070198,34,32,2,1,1,ARG
32070199,47,32,1,-2,1,ARG
32070200,50,32,2,1,1,ARG
32070201,51,32,1,1,1,ARG
32070202,42,32,2,1,1,ARG
32070203,44,32,2,1,1,ARG
32070204,24,32,1,1,1,ARG
32070205,65,32,2,1,1,ARG
32070206,18,32,2,1,1,ARG
32070207,48,32,1,0,1,ARG
32070208,66,32,2,1,1,ARG
32070209,45,32,2,1,1,ARG
32070210,21,32,1,1,1,ARG
32070211,60,32,1,0,1,ARG
32070212,22,32,2,1,1,ARG
32070213,29,32,1,0,1,ARG
32070214,37,32,2,0,1,ARG
32070215,24,32,1,0,1,ARG
32070216,70,32,2,1,1,ARG
32070217,24,32,1,1,1,ARG
32070218,51,32,2,1,1,ARG
32070219,47,32,2,1,1,ARG
32070220,30,32,1,1,1,ARG
32070221,64,32,1,1,1,ARG
32070222,64,32,2,1,1,ARG
32070223,84,32,1,0,1,ARG
32070224,27,32,1,9,1,ARG
32070225,35,32,2,1,1,ARG
32070226,60,32,1,1,1,ARG
32070227,18,32,1,1,1,ARG
32070228,34,32,2,1,1,ARG
32070229,50,600,2,9,1,PRY
32070230,41,32,2,1,1,ARG
32070231,63,32,2,1,1,ARG
32070232,25,32,2,0,1,ARG
32070233,73,32,2,1,1,ARG
32070234,53,32,1,1,1,ARG
32070235,65,32,1,1,1,ARG
32070236,27,32,1,0,1,ARG
32070237,52,32,2,0,1,ARG
32070238,39,32,2,9,1,ARG
32070239,36,32,1,0,1,ARG
32070240,28,32,2,2,1,ARG
32070241,44,32,1,0,1,ARG
32070242,72,32,1,1,1,ARG
32070243,30,32,2,1,1,ARG
32070244,65,32,1,1,1,ARG
32070245,62,32,2,1,1,ARG
32070246,33,32,1,1,1,ARG
32070247,56,32,2,1,1,ARG
32070248,29,32,2,1,1,ARG
32070249,70,32,1,1,1,ARG
32070250,42,32,1,1,1,ARG
32070251,31,32,1,9,1,ARG
32070252,52,32,2,9,1,ARG
32070253,61,32,1,0,1,ARG
32070254,19,32,2,9,1,ARG
32070255,25,32,2,9,1,ARG
32070256,72,32,2,9,1,ARG
32070257,54,32,1,0,1,ARG
32070258,18,32,1,0,1,ARG
32070259,22,32,2,0,1,ARG
32070260,48,32,2,0,1,ARG
32070261,64,32,2,1,1,ARG
32070262,30,32,1,9,1,ARG
32070263,33,32,2,1,1,ARG
32070264,33,32,1,1,1,ARG
32070265,27,32,2,0,1,ARG
32070266,39,32,2,4,1,ARG
32070267,68,32,2,1,1,ARG
32070268,62,32,1,1,1,ARG
32070269,49,32,1,1,1,ARG
32070270,36,32,2,1,1,ARG
32070271,49,32,2,0,1,ARG
32070272,34,32,2,1,1,ARG
32070273,45,32,1,1,1,ARG
32070274,20,32,1,1,1,ARG
32070275,24,32,2,1,1,ARG
32070276,36,32,1,1,1,ARG
32070277,69,32,1,1,1,ARG
32070278,21,32,2,1,1,ARG
32070279,52,32,1,1,1,ARG
32070280,46,32,2,1,1,ARG
32070281,43,32,2,1,1,ARG
32070282,38,32,1,1,1,ARG
32070283,19,32,1,1,1,ARG
32070284,35,32,2,1,1,ARG
32070285,42,32,2,1,1,ARG
32070286,43,32,1,1,1,ARG
32070287,42,32,2,1,1,ARG
32070288,55,32,1,1,1,ARG
32070289,65,32,2,1,1,ARG
32070290,18,32,2,1,1,ARG
32070291,22,32,1,1,1,ARG
32070292,54,32,1,1,1,ARG
32070293,24,32,2,1,1,ARG
32070294,18,32,2,1,1,ARG
32070295,33,32,2,1,1,ARG
32070296,24,68,1,9,1,BOL
32070297,30,32,2,9,1,ARG
32070298,53,32,1,1,1,ARG
32070299,53,32,2,9,1,ARG
32070300,39,32,2,9,1,ARG
32070301,34,32,1,1,1,ARG
32070302,32,32,1,1,1,ARG
32070303,60,32,2,0,1,ARG
32070304,35,32,2,1,1,ARG
32070305,38,32,2,1,1,ARG
32070306,65,32,1,1,1,ARG
32070307,66,32,1,0,1,ARG
32070308,52,32,2,1,1,ARG
32070309,24,32,2,1,1,ARG
32070310,78,32,1,1,1,ARG
32070311,39,32,1,1,1,ARG
32070312,24,32,2,1,1,ARG
32070313,60,32,1,1,1,ARG
32070314,34,32,1,0,1,ARG
32070315,48,32,2,1,1,ARG
32070316,60,32,1,1,1,ARG
32070317,33,32,2,1,1,ARG
32070318,53,32,2,1,1,ARG
32070319,41,32,2,9,1,ARG
32070320,30,32,1,1,1,ARG
32070321,65,32,1,1,1,ARG
32070322,20,32,2,0,1,ARG
32070323,31,32,1,1,1,ARG
32070324,18,32,2,1,1,ARG
32070325,35,32,1,1,1,ARG
32070326,68,32,2,1,1,ARG
32070327,59,32,2,1,1,ARG
32070328,42,32,1,1,1,ARG
32070329,72,32,1,0,1,ARG
32070330,37,32,2,0,1,ARG
32070331,21,32,2,1,1,ARG
32070332,58,32,1,0,1,ARG
32070333,40,32,2,0,1,ARG
32070334,21,32,2,0,1,ARG
32070335,64,32,1,0,1,ARG
32070336,56,32,1,1,1,ARG
32070337,79,32,2,0,1,ARG
32070338,54,32,2,1,1,ARG
32070339,30,32,1,1,1,ARG
32070340,18,32,1,0,1,ARG
32070341,33,32,2,1,1,ARG
32070342,64,32,2,9,1,ARG
32070343,49,32,1,1,1,ARG
32070344,34,32,1,1,1,ARG
32070345,41,32,1,1,1,ARG
32070346,43,32,1,1,1,ARG
32070347,45,32,2,1,1,ARG
32070348,52,32,1,0,1,ARG
32070349,62,32,2,1,1,ARG
32070350,30,32,1,9,1,ARG
32070351,56,32,1,1,1,ARG
32070352,24,32,1,1,1,ARG
32070353,45,32,1,0,1,ARG
32070354,25,32,2,0,1,ARG
32070355,67,600,2,1,1,PRY
32070356,19,32,1,-2,1,ARG
32070357,37,32,1,1,1,ARG
32070358,68,32,1,1,1,ARG
32070359,59,32,2,0,1,ARG
32070360,34,32,2,1,1,ARG
32070361,61,32,1,-2,1,ARG
32070362,26,32,1,0,1,ARG
32070363,26,32,1,1,1,ARG
32070364,65,32,1,1,1,ARG
32070365,49,32,1,1,1,ARG
32070366,31,32,1,0,1,ARG
32070367,80,32,1,9,1,ARG
32070368,25,32,2,0,1,ARG
32070369,60,32,2,9,1,ARG
32070370,49,32,1,1,1,ARG
32070371,30,32,2,1,1,ARG
32070372,55,32,1,9,1,ARG
32070373,31,32,1,9,1,ARG
32070374,19,32,2,1,1,ARG
32070375,18,32,1,9,1,ARG
32070376,46,32,1,1,1,ARG
32070377,32,32,1,1,1,ARG
32070378,60,32,2,1,1,ARG
32070379,32,32,2,1,1,ARG
32070380,36,32,2,1,1,ARG
32070381,49,32,1,1,1,ARG
32070382,22,32,2,0,1,ARG
32070383,24,32,1,0,1,ARG
32070384,42,32,2,1,1,ARG
32070385,63,32,2,1,1,ARG
32070386,45,32,2,1,1,ARG
32070387,35,32,1,1,1,ARG
32070388,55,32,1,1,1,ARG
32070389,20,32,2,1,1,ARG
32070390,21,32,2,1,1,ARG
32070391,79,32,2,1,1,ARG
32070392,73,32,1,1,1,ARG
32070393,46,32,1,1,1,ARG
32070394,65,32,1,1,1,ARG
32070395,39,32,2,1,1,ARG
32070396,19,32,2,1,1,ARG
32070397,46,32,1,1,1,ARG
32070398,64,32,1,1,1,ARG
32070399,72,32,2,1,1,ARG
32070400,38,32,2,1,1,ARG
32070401,36,600,1,1,1,PRY
32070402,75,32,2,1,1,ARG
32070403,20,32,2,9,1,ARG
32070404,39,-2,2,0,1,
32070405,22,32,1,0,1,ARG
32070406,49,32,1,1,1,ARG
32070407,21,32,1,1,1,ARG
32070408,66,32,1,1,1,ARG
32070409,45,32,2,1,1,ARG
32070410,22,32,2,0,1,ARG
32070411,40,32,1,0,1,ARG
32070412,47,32,2,1,1,ARG
32070413,18,32,1,9,1,ARG
32070414,34,32,2,1,1,ARG
32070415,22,32,2,1,1,ARG
32070416,47,32,1,1,1,ARG
32070417,67,32,1,1,1,ARG
32070418,64,32,2,0,1,ARG
32070419,34,32,2,1,1,ARG
32070420,30,32,1,1,1,ARG
32070421,66,32,1,1,1,ARG
32070422,34,32,1,1,1,ARG
32070423,30,32,2,1,1,ARG
32070424,50,32,2,1,1,ARG
32070425,30,32,2,1,1,ARG
32070426,31,32,1,1,1,ARG
32070427,65,32,2,1,1,ARG
32070428,37,32,2,1,1,ARG
32070429,22,32,1,1,1,ARG
32070430,24,32,2,1,1,ARG
32070431,38,32,1,1,1,ARG
32070432,58,32,1,1,1,ARG
32070433,34,32,2,1,1,ARG
32070434,64,32,2,1,1,ARG
32070435,19,32,1,1,1,ARG
32070436,33,32,1,1,1,ARG
32070437,62,32,1,1,1,ARG
32070438,29,32,2,1,1,ARG
32070439,70,32,1,1,1,ARG
32070440,61,32,2,0,1,ARG
32070441,31,32,2,9,1,ARG
32070442,39,32,2,0,1,ARG
32070443,30,32,1,9,1,ARG
32070444,63,32,2,0,1,ARG
32070445,64,32,1,1,1,ARG
32070446,29,32,2,1,1,ARG
32070447,28,32,1,1,1,ARG
32070448,49,32,1,1,1,ARG
32070449,65,32,1,1,1,ARG
32070450,50,32,2,1,1,ARG
32070451,42,32,2,1,1,ARG
32070452,65,32,2,9,1,ARG
32070453,46,32,1,1,1,ARG
32070454,19,32,1,9,1,ARG
32070455,24,32,2,1,1,ARG
32070456,60,32,2,1,1,ARG
32070457,25,32,2,1,1,ARG
32070458,45,32,1,1,1,ARG
32070459,34,32,1,0,1,ARG
32070460,52,32,1,1,1,ARG
32070461,36,32,1,1,1,ARG
32070462,68,32,2,1,1,ARG
32070463,35,32,2,1,1,ARG
32070464,22,32,2,1,1,ARG
32070465,24,32,1,0,1,ARG
32070466,49,32,1,0,1,ARG
32070467,21,32,1,0,1,ARG
32070468,51,32,2,0,1,ARG
32070469,67,32,2,1,1,ARG
32070470,45,32,2,1,1,ARG
32070471,36,32,2,2,1,ARG
32070472,29,32,1,1,1,ARG
32070473,38,32,1,1,1,ARG
32070474,23,32,2,1,1,ARG
32070475,19,32,1,0,1,ARG
32070476,40,32,2,1,1,ARG
32070477,24,32,1,0,1,ARG
32070478,24,32,2,1,1,ARG
32070479,35,32,1,2,1,ARG
32070480,70,32,2,1,1,ARG
32070481,32,32,2,1,1,ARG
32070482,56,32,1,0,1,ARG
32070483,45,32,1,1,1,ARG
32070484,28,32,2,0,1,ARG
32070485,31,32,1,1,1,ARG
32070486,65,32,2,1,1,ARG
32070487,65,32,2,1,1,ARG
32070488,46,32,1,1,1,ARG
32070489,32,32,2,1,1,ARG
32070490,29,32,1,1,1,ARG
32070491,45,32,2,1,1,ARG
32070492,61,32,1,1,1,ARG
32070493,18,32,1,1,1,ARG
32070494,65,32,2,1,1,ARG
32070495,22,32,2,1,1,ARG
32070496,32,32,2,1,1,ARG
32070497,74,32,1,1,1,ARG
32070498,53,32,1,1,1,ARG
32070499,26,32,1,1,1,ARG
32070500,64,32,2,1,1,ARG
32070501,50,32,1,9,1,ARG
32070502,38,32,1,1,1,ARG
32070503,36,32,2,1,1,ARG
32070504,82,32,2,1,1,ARG
32070505,19,32,2,1,1,ARG
32070506,59,32,1,1,1,ARG
32070507,49,32,1,1,1,ARG
32070508,36,32,2,1,1,ARG
32070509,66,32,2,1,1,ARG
32070510,19,32,2,1,1,ARG
32070511,61,32,2,1,1,ARG
32070512,25,32,1,1,1,ARG
32070513,23,32,1,1,1,ARG
32070514,49,32,2,1,1,ARG
