country,gender,age_group,count,proportion,population_proportion,sample_proportion,benchmark_proportion,deviation,abs_deviation,normalized_deviation,tvd_contribution
Antigua and Barbuda,Female,18-25,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Cayman Islands,Male,26-35,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Andorra,Male,65+,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Cayman Islands,Male,46-55,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Andorra,Male,56-65,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Kiribati,Female,46-55,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Isle of Man,Male,46-55,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Isle of Man,Male,56-65,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Andorra,Male,36-45,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Andorra,Male,26-35,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Andorra,Female,65+,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Andorra,Female,36-45,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Dominica,Male,26-35,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Mayotte,Female,56-65,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Jersey,Male,26-35,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Jersey,Male,18-25,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Dominica,Female,26-35,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Jersey,Female,18-25,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Jersey,Female,26-35,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Cayman Islands,Female,26-35,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Tonga,Female,46-55,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Isle of Man,Female,56-65,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Antigua and Barbuda,Male,46-55,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Vanuatu,Female,65+,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Isle of Man,Female,46-55,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Isle of Man,Female,36-45,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Antigua and Barbuda,Male,18-25,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Antigua and Barbuda,Male,36-45,,,9.889507825567545e-07,0.0,9.889507825567545e-07,-9.889507825567545e-07,9.889507825567545e-07,-1.0,4.944753912783772e-07
Sao Tome and Principe,Male,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Kiribati,Female,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Andorra,Female,26-35,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
United States Virgin Islands,Male,18-25,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Tonga,Male,26-35,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Seychelles,Female,65+,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Isle of Man,Male,36-45,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
United States Virgin Islands,Female,18-25,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Greenland,Male,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Dominica,Female,36-45,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Bermuda,Female,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Bermuda,Male,46-55,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
United States Virgin Islands,Female,36-45,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Dominica,Male,36-45,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Kiribati,Male,46-55,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Saint Vincent and the Grenadines,Male,65+,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Cayman Islands,Male,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Sao Tome and Principe,Female,65+,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Guernsey,Female,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Micronesia (Fed. States of),Female,46-55,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Antigua and Barbuda,Male,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Cayman Islands,Female,56-65,,,8.241256521306285e-07,0.0,8.241256521306285e-07,-8.241256521306285e-07,8.241256521306285e-07,-1.0,4.1206282606531427e-07
Saint Kitts and Nevis,Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Micronesia (Fed. States of),Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Saint Kitts and Nevis,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Saint Kitts and Nevis,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Saint Kitts and Nevis,Female,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Bermuda,Female,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Female,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Bermuda,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Micronesia (Fed. States of),Male,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Bermuda,Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Bermuda,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Northern Mariana Islands,Male,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Male,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Bermuda,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Bermuda,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Bermuda,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Saint Kitts and Nevis,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Marshall Islands,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Female,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Saint Kitts and Nevis,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Northern Mariana Islands,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Isle of Man,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Female,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Northern Mariana Islands,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Antigua and Barbuda,Male,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Andorra,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Kiribati,Male,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Isle of Man,Female,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Andorra,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
American Samoa,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
American Samoa,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Mayotte,Male,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
United States Virgin Islands,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
United States Virgin Islands,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
American Samoa,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Mayotte,Female,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Isle of Man,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Isle of Man,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
United States Virgin Islands,Female,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Guernsey,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Micronesia (Fed. States of),Female,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Micronesia (Fed. States of),Female,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Greenland,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Male,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Cayman Islands,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Marshall Islands,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Sint Maarten (Dutch part),Male,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Female,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Female,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
British Virgin Islands,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Sint Maarten (Dutch part),Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
British Virgin Islands,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
British Virgin Islands,Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Turks and Caicos Islands,Female,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Turks and Caicos Islands,Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Turks and Caicos Islands,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Sint Maarten (Dutch part),Female,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Sint Maarten (Dutch part),Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Sint Maarten (Dutch part),Female,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Turks and Caicos Islands,Male,26-35,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Turks and Caicos Islands,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Turks and Caicos Islands,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Cayman Islands,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Tonga,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Female,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Male,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Tonga,Male,36-45,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Tonga,Female,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Seychelles,Male,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Male,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Liechtenstein,Female,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Male,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Liechtenstein,Female,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Female,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Male,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Female,46-55,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Faroe Islands,Male,56-65,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Dominica,Female,18-25,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
San Marino,Female,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Sao Tome and Principe,Male,65+,,,6.593005217045028e-07,0.0,6.593005217045028e-07,-6.593005217045028e-07,6.593005217045028e-07,-1.0,3.296502608522514e-07
Turks and Caicos Islands,Female,18-25,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Sint Maarten (Dutch part),Female,26-35,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Tonga,Female,65+,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
San Marino,Female,56-65,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
British Virgin Islands,Female,26-35,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Northern Mariana Islands,Female,56-65,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Tonga,Male,56-65,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Faroe Islands,Female,26-35,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Liechtenstein,Female,46-55,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Northern Mariana Islands,Male,36-45,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
British Virgin Islands,Male,46-55,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Northern Mariana Islands,Female,18-25,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Northern Mariana Islands,Male,18-25,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Turks and Caicos Islands,Male,56-65,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Kiribati,Female,65+,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Tonga,Male,65+,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
San Marino,Male,56-65,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
American Samoa,Female,46-55,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Sint Maarten (Dutch part),Male,65+,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Liechtenstein,Male,46-55,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
Liechtenstein,Male,56-65,,,4.944753912783771e-07,0.0,4.944753912783771e-07,-4.944753912783771e-07,4.944753912783771e-07,-1.0,2.4723769563918857e-07
